batsman_id,runs,balls_faced,Fours,Sixes,inning,average_runs,strike_rate,average_fours,average_sixes,bat_performance_score
6930230.0,662,536,58.0,21.0,29,2.0565392979186083,2.058457711442786,1.4285714285714286,1.8103448275862069,2.615214581553271
3008676.0,56,40,4.0,4.0,3,1.6816816816816818,2.3333333333333335,0.9523809523809523,3.333333333333333,2.61483442970119
4880294.0,259,219,24.0,7.0,11,2.121212121212121,1.9710806697108068,1.5584415584415583,1.5909090909090908,2.611452794357365
7253350.0,359,307,32.0,9.0,15,2.156156156156156,1.948968512486428,1.5238095238095237,1.5,2.6091747635072853
3364234.0,1366,1052,80.0,73.0,65,1.893277893277893,2.164131812420786,0.8791208791208792,2.8076923076923075,2.6083917053258823
3681957.0,1208,901,112.0,40.0,56,1.9433719433719434,2.2345541990381057,1.4285714285714286,1.7857142857142858,2.6069590836960117
3083625.0,340,266,32.0,9.0,15,2.042042042042042,2.130325814536341,1.5238095238095237,1.5,2.6056564742620694
41740.0,1011,788,71.0,30.0,44,2.07002457002457,2.1383248730964466,1.1525974025974026,1.7045454545454544,2.6052904407394264
2104409.0,820,670,71.0,21.0,35,2.1106821106821103,2.039800995024876,1.4489795918367347,1.5,2.6052310654564863
4887406.0,230,182,20.0,6.0,10,2.072072072072072,2.1062271062271063,1.4285714285714286,1.5,2.603348350893933
82081.0,20,15,2.0,1.0,1,1.8018018018018016,2.2222222222222223,1.4285714285714286,2.5,2.602901438806067
5350190.0,130,103,12.0,5.0,6,1.951951951951952,2.103559870550162,1.4285714285714286,2.0833333333333335,2.5999933304635165
4898074.0,670,567,66.0,19.0,29,2.08139173656415,1.969429747207525,1.625615763546798,1.6379310344827585,2.599522066938896
5786766.0,398,318,25.0,17.0,18,1.991991991991992,2.0859538784067087,0.9920634920634921,2.361111111111111,2.598486638771731
2517556.0,65,57,3.0,4.0,3,1.951951951951952,1.9005847953216375,0.7142857142857143,3.333333333333333,2.590272943856763
8072049.0,28,32,0.0,1.0,1,2.5225225225225225,1.4583333333333335,0.0,2.5,2.587415606349688
6018018.0,29,41,4.0,0.0,1,2.6126126126126126,1.1788617886178863,2.857142857142857,0.0,2.583323387209407
4645304.0,653,443,62.0,24.0,33,1.7826917826917827,2.45673438675696,1.341991341991342,1.8181818181818183,2.5816031820609817
8201542.0,143,121,20.0,1.0,6,2.147147147147147,1.96969696969697,2.380952380952381,0.41666666666666663,2.5814186894130797
6139370.0,1254,921,131.0,55.0,63,1.793221793221793,2.269272529858849,1.485260770975057,2.182539682539683,2.5813232681687106
8354856.0,8,3,0.0,1.0,1,0.7207207207207207,4.444444444444445,0.0,2.5,2.5806872791445024
8070915.0,52,32,4.0,3.0,3,1.5615615615615615,2.7083333333333335,0.9523809523809523,2.5,2.5738165534799475
6311612.0,413,311,36.0,17.0,20,1.8603603603603602,2.2132904608788855,1.2857142857142858,2.125,2.5694614499875543
9373741.0,16,8,3.0,0.0,1,1.4414414414414414,3.3333333333333335,2.142857142857143,0.0,2.5691530039356127
7576099.0,16,9,1.0,1.0,1,1.4414414414414414,2.962962962962963,0.7142857142857143,2.5,2.563884260938959
1611364.0,1686,1240,158.0,61.0,82,1.8523401450230719,2.2661290322580645,1.3763066202090593,1.8597560975609757,2.5619947420585896
6003584.0,739,545,63.0,29.0,36,1.8493493493493494,2.2599388379204894,1.25,2.013888888888889,2.5612381535431403
348361.0,434,368,37.0,13.0,19,2.0578473210052155,1.9655797101449277,1.3909774436090225,1.7105263157894737,2.5608434672931546
8271913.0,450,366,42.0,12.0,20,2.0270270270270268,2.0491803278688527,1.5,1.5,2.5602057118852923
6065548.0,391,306,36.0,12.0,18,1.9569569569569567,2.1296296296296298,1.4285714285714286,1.6666666666666665,2.5583781871766913
9049011.0,25,19,2.0,0.0,1,2.2522522522522523,2.192982456140351,1.4285714285714286,0.0,2.5583606996465935
8129680.0,278,248,29.0,7.0,12,2.0870870870870872,1.868279569892473,1.726190476190476,1.4583333333333335,2.5525210935562472
4888218.0,390,266,30.0,21.0,21,1.6731016731016732,2.4436090225563913,1.0204081632653061,2.5,2.5514516977044264
7534687.0,453,369,35.0,13.0,20,2.0405405405405403,2.046070460704607,1.25,1.625,2.5513415615184165
2820957.0,251,172,20.0,11.0,13,1.7394317394317393,2.432170542635659,1.098901098901099,2.1153846153846154,2.550284953331367
74087.0,1440,1149,131.0,39.0,65,1.9958419958419957,2.088772845953003,1.4395604395604396,1.5,2.5472488376263476
9883250.0,11,5,1.0,1.0,1,0.990990990990991,3.666666666666667,0.7142857142857143,2.5,2.5451446236859985
7341872.0,31,18,3.0,2.0,2,1.3963963963963963,2.8703703703703707,1.0714285714285714,2.5,2.5445180704647745
3479860.0,880,641,66.0,39.0,44,1.8018018018018016,2.2880915236609463,1.0714285714285714,2.215909090909091,2.5440002023476302
1613870.0,101,80,5.0,6.0,5,1.8198198198198197,2.1041666666666665,0.7142857142857143,3.0,2.539388165966006
6364588.0,777,527,49.0,48.0,43,1.6279069767441858,2.4573055028463,0.813953488372093,2.7906976744186047,2.538089352797732
9009265.0,129,93,10.0,8.0,7,1.66023166023166,2.3118279569892475,1.0204081632653061,2.8571428571428568,2.537835842300007
1837205.0,975,731,73.0,27.0,45,1.951951951951952,2.2229822161422708,1.1587301587301588,1.5,2.534283302947336
3758565.0,381,314,38.0,9.0,17,2.019077901430842,2.0222929936305736,1.596638655462185,1.3235294117647058,2.533619439783769
3252927.0,118,98,10.0,2.0,5,2.126126126126126,2.0068027210884356,1.4285714285714286,1.0,2.53324418101016
3668356.0,934,716,61.0,50.0,47,1.7903009392371092,2.1741154562383613,0.9270516717325228,2.6595744680851063,2.5307038457877447
3009334.0,233,189,20.0,9.0,11,1.9082719082719084,2.054673721340388,1.2987012987012987,2.0454545454545454,2.5292512295784855
363173.0,918,745,87.0,52.0,47,1.7596319723979297,2.0536912751677856,1.3221884498480243,2.765957446808511,2.5289648442723096
2285051.0,534,435,55.0,12.0,24,2.0045045045045042,2.045977011494253,1.6369047619047619,1.25,2.528962020837051
2231907.0,311,275,16.0,9.0,13,2.155232155232155,1.8848484848484848,0.8791208791208792,1.7307692307692308,2.5280642172647783
7924461.0,40,31,3.0,2.0,2,1.8018018018018016,2.150537634408602,1.0714285714285714,2.5,2.5269295639833578
4923274.0,20,14,4.0,0.0,1,1.8018018018018016,2.380952380952381,2.857142857142857,0.0,2.5238702938562687
1627079.0,189,153,18.0,7.0,9,1.8918918918918919,2.058823529411765,1.4285714285714286,1.9444444444444444,2.5238619174763057
2083409.0,1820,1386,153.0,66.0,88,1.8632268632268634,2.1885521885521886,1.2418831168831168,1.875,2.522498090520531
7907479.0,100,60,9.0,5.0,6,1.5015015015015016,2.777777777777778,1.0714285714285714,2.0833333333333335,2.5220903131141563
9346861.0,123,107,15.0,0.0,5,2.2162162162162162,1.9158878504672898,2.142857142857143,0.0,2.5189036485257534
2742837.0,639,511,54.0,27.0,31,1.8570183086312118,2.0841487279843447,1.2442396313364055,2.1774193548387095,2.517256599613238
3507090.0,751,619,69.0,10.0,32,2.1143018018018016,2.022078621432418,1.5401785714285714,0.78125,2.5172535101938722
5490596.0,773,618,65.0,35.0,38,1.8326220957799904,2.084681769147789,1.2218045112781954,2.302631578947368,2.5149191645374303
8737329.0,41,42,3.0,3.0,2,1.8468468468468469,1.626984126984127,1.0714285714285714,3.75,2.514258397848861
2398346.0,1032,752,90.0,49.0,54,1.7217217217217216,2.287234042553192,1.1904761904761905,2.2685185185185186,2.5132878665052183
2125696.0,252,203,23.0,4.0,11,2.063882063882064,2.0689655172413794,1.4935064935064934,0.9090909090909092,2.513234602028915
3776590.0,165,142,14.0,3.0,7,2.1235521235521237,1.9366197183098592,1.4285714285714286,1.0714285714285714,2.513064055841055
393014.0,1259,969,120.0,42.0,61,1.859400383990548,2.16546267629859,1.405152224824356,1.721311475409836,2.5120329295649775
8210789.0,422,298,35.0,18.0,22,1.728091728091728,2.360178970917226,1.1363636363636362,2.0454545454545454,2.5097705005834943
3612286.0,996,744,101.0,26.0,48,1.8693693693693694,2.2311827956989245,1.5029761904761905,1.3541666666666665,2.5090700410792706
7409611.0,257,248,28.0,6.0,11,2.104832104832105,1.7271505376344087,1.8181818181818181,1.3636363636363635,2.507728008678106
316441.0,84,64,2.0,4.0,4,1.8918918918918919,2.1875,0.35714285714285715,2.5,2.506622280465198
6685622.0,53,34,6.0,2.0,3,1.5915915915915917,2.5980392156862746,1.4285714285714286,1.6666666666666665,2.5024016320114004
5788320.0,1036,643,67.0,66.0,63,1.4814814814814812,2.685329186106791,0.7596371882086168,2.619047619047619,2.501706711326536
2087700.0,45,28,3.0,4.0,3,1.3513513513513513,2.678571428571429,0.7142857142857143,3.333333333333333,2.50144253650565
392216.0,702,575,57.0,20.0,32,1.9763513513513513,2.0347826086956524,1.2723214285714286,1.5625,2.49889807725194
4095594.0,169,173,16.0,4.0,7,2.175032175032175,1.6281310211946052,1.6326530612244898,1.4285714285714284,2.4988784823307775
1945411.0,405,330,40.0,12.0,19,1.9203413940256042,2.0454545454545454,1.5037593984962405,1.5789473684210527,2.4988783422384957
3706065.0,387,326,28.0,15.0,18,1.936936936936937,1.9785276073619633,1.1111111111111112,2.0833333333333335,2.498073022040704
3669784.0,14,7,0.0,1.0,1,1.2612612612612613,3.3333333333333335,0.0,2.5,2.4969569850355264
2123974.0,1007,820,109.0,35.0,49,1.8514432800147085,2.046747967479675,1.588921282798834,1.7857142857142858,2.4924147860548365
3490108.0,403,288,29.0,18.0,21,1.7288717288717288,2.332175925925926,0.9863945578231292,2.142857142857143,2.4921548512762697
1863889.0,372,312,25.0,18.0,18,1.8618618618618619,1.9871794871794872,0.9920634920634921,2.5,2.4911953242949036
2904775.0,224,157,19.0,10.0,12,1.6816816816816818,2.3779193205944797,1.130952380952381,2.0833333333333335,2.490337724166259
7326220.0,49,39,4.0,0.0,2,2.2072072072072073,2.094017094017094,1.4285714285714286,0.0,2.489037439949081
8419515.0,197,180,15.0,8.0,9,1.971971971971972,1.8240740740740744,1.1904761904761905,2.2222222222222223,2.488788060083058
2364543.0,846,702,63.0,33.0,40,1.9054054054054053,2.0085470085470085,1.125,2.0625,2.4881756554267076
7623692.0,61,54,6.0,3.0,3,1.8318318318318316,1.882716049382716,1.4285714285714286,2.5,2.4876061528702946
2118066.0,146,110,23.0,1.0,7,1.879021879021879,2.2121212121212124,2.3469387755102042,0.3571428571428571,2.487563125110711
8176356.0,427,325,28.0,22.0,22,1.7485667485667487,2.18974358974359,0.9090909090909091,2.5,2.4856513041646284
371825.0,547,506,52.0,25.0,26,1.8953568953568953,1.8017127799736496,1.4285714285714286,2.4038461538461537,2.484746457854574
1636004.0,36,27,4.0,2.0,2,1.6216216216216215,2.2222222222222223,1.4285714285714286,2.5,2.4832867329361017
319948.0,943,745,96.0,30.0,46,1.8468468468468469,2.109619686800895,1.4906832298136645,1.6304347826086958,2.480746148295856
3851658.0,623,400,60.0,27.0,36,1.5590590590590592,2.5958333333333337,1.1904761904761905,1.875,2.4759743347167382
7681869.0,346,284,42.0,6.0,16,1.9481981981981982,2.0305164319248825,1.875,0.9375,2.47554532091699
3620756.0,646,516,42.0,25.0,31,1.8773612321999418,2.0865633074935404,0.9677419354838709,2.0161290322580645,2.4735971213404038
2858904.0,513,414,38.0,11.0,23,2.009400705052879,2.0652173913043477,1.1801242236024845,1.1956521739130435,2.4720124896964952
7655479.0,45,40,8.0,0.0,2,2.0270270270270268,1.875,2.857142857142857,0.0,2.471859256571739
5563004.0,177,159,17.0,5.0,8,1.9932432432432432,1.8553459119496856,1.5178571428571428,1.5625,2.4712396217662302
8298723.0,73,61,7.0,0.0,3,2.192192192192192,1.994535519125683,1.6666666666666667,0.0,2.47105680623718
6554372.0,46,40,7.0,0.0,2,2.072072072072072,1.9166666666666665,2.5,0.0,2.470940786508809
4174610.0,158,111,17.0,8.0,9,1.5815815815815817,2.3723723723723724,1.3492063492063493,2.2222222222222223,2.4690943531523244
5056134.0,586,462,55.0,6.0,26,2.0304920304920304,2.1139971139971143,1.510989010989011,0.576923076923077,2.4672235892432246
6374878.0,290,215,42.0,2.0,14,1.8661518661518661,2.248062015503876,2.142857142857143,0.3571428571428571,2.4662386569167616
6816606.0,103,80,6.0,4.0,5,1.855855855855856,2.1458333333333335,0.8571428571428571,2.0,2.466102798851747
6081914.0,279,178,22.0,12.0,16,1.5709459459459458,2.6123595505617976,0.9821428571428572,1.875,2.462787354722051
7584261.0,307,252,33.0,10.0,15,1.8438438438438436,2.0304232804232805,1.5714285714285716,1.6666666666666665,2.462738635249154
3296432.0,125,103,19.0,2.0,6,1.8768768768768767,2.0226537216828477,2.261904761904762,0.8333333333333333,2.4626057761040534
1893401.0,109,66,4.0,8.0,7,1.4028314028314028,2.7525252525252526,0.40816326530612246,2.8571428571428568,2.4612057250807
8472022.0,42,41,4.0,2.0,2,1.8918918918918919,1.707317073170732,1.4285714285714286,2.5,2.4576133326518166
8118347.0,50,51,3.0,1.0,2,2.2522522522522523,1.6339869281045751,1.0714285714285714,1.25,2.454250011794769
5719496.0,18,14,2.0,1.0,1,1.6216216216216215,2.1428571428571432,1.4285714285714286,2.5,2.4516742749561824
9329494.0,38,30,3.0,2.0,2,1.7117117117117115,2.111111111111111,1.0714285714285714,2.5,2.4514179577293183
3992960.0,258,192,23.0,8.0,13,1.7879417879417878,2.2395833333333335,1.2637362637362637,1.5384615384615385,2.45106428924802
323049.0,155,110,18.0,8.0,9,1.5515515515515514,2.3484848484848486,1.4285714285714286,2.2222222222222223,2.450181248685223
1499868.0,338,275,27.0,10.0,16,1.9031531531531531,2.0484848484848484,1.2053571428571428,1.5625,2.4468714338279556
5940374.0,387,297,36.0,20.0,21,1.66023166023166,2.1717171717171717,1.2244897959183674,2.380952380952381,2.445898815363852
5490582.0,982,823,88.0,32.0,47,1.8823078397546482,1.9886593762656946,1.337386018237082,1.702127659574468,2.4452719988445315
6551978.0,1276,1052,106.0,41.0,61,1.88450745827795,2.0215462610899877,1.2412177985948478,1.680327868852459,2.4441687586528253
9320597.0,226,178,28.0,9.0,12,1.6966966966966965,2.1161048689138577,1.6666666666666667,1.875,2.4394876068056335
8446374.0,8,3,2.0,0.0,1,0.7207207207207207,4.444444444444445,1.4285714285714286,0.0,2.438431218234865
8363221.0,163,144,15.0,7.0,8,1.8355855855855856,1.8865740740740742,1.3392857142857144,2.1875,2.438288819775496
6511238.0,13,7,1.0,1.0,1,1.1711711711711712,3.0952380952380953,0.7142857142857143,2.5,2.4371496321005437
8410653.0,344,248,27.0,17.0,19,1.6311047889995258,2.3118279569892475,1.0150375939849625,2.236842105263158,2.4354277953813144
1963443.0,465,388,59.0,8.0,22,1.904176904176904,1.9974226804123711,1.9155844155844155,0.9090909090909092,2.4347560167603253
2667027.0,198,139,16.0,9.0,11,1.6216216216216215,2.3741007194244608,1.038961038961039,2.0454545454545454,2.43170198299503
3003867.0,58,29,4.0,5.0,5,1.045045045045045,3.3333333333333335,0.5714285714285715,2.5,2.4292892371433745
3573723.0,494,302,33.0,31.0,32,1.3907657657657657,2.726269315673289,0.7366071428571429,2.421875,2.4285543585378484
3913447.0,418,347,41.0,16.0,21,1.793221793221793,2.0076849183477425,1.3945578231292517,1.9047619047619047,2.428204441107205
393182.0,206,144,13.0,17.0,13,1.4275814275814276,2.3842592592592595,0.7142857142857143,3.269230769230769,2.426308180165123
5554282.0,499,354,36.0,30.0,29,1.550170860515688,2.349340866290019,0.8866995073891626,2.586206896551724,2.4259871242312228
7520344.0,313,273,27.0,11.0,15,1.87987987987988,1.9108669108669107,1.2857142857142858,1.8333333333333333,2.423234016501899
7586970.0,250,166,18.0,14.0,15,1.5015015015015016,2.5100401606425704,0.8571428571428571,2.3333333333333335,2.42018774525238
1945390.0,481,414,44.0,15.0,23,1.8840579710144927,1.9363929146537844,1.3664596273291927,1.6304347826086958,2.419956565941077
2632727.0,87,48,3.0,9.0,7,1.1196911196911197,3.0208333333333335,0.30612244897959184,3.2142857142857144,2.4139819113271326
7672657.0,675,522,65.0,19.0,34,1.7885532591414943,2.1551724137931036,1.365546218487395,1.3970588235294117,2.4125910969917808
4005406.0,429,317,33.0,18.0,23,1.680376028202115,2.2555205047318614,1.0248447204968945,1.9565217391304348,2.4097921947698504
2598063.0,179,143,19.0,5.0,9,1.7917917917917918,2.086247086247086,1.507936507936508,1.3888888888888888,2.405107655224532
6528668.0,31,21,0.0,3.0,2,1.3963963963963963,2.4603174603174605,0.0,3.75,2.404896381053464
2073175.0,106,92,9.0,3.0,5,1.9099099099099097,1.9202898550724639,1.2857142857142858,1.5,2.4026656782312616
4381747.0,371,255,43.0,16.0,22,1.5192465192465192,2.4248366013071894,1.396103896103896,1.8181818181818183,2.401191203600246
7550857.0,129,113,12.0,3.0,6,1.936936936936937,1.9026548672566372,1.4285714285714286,1.25,2.3993579630983595
2340372.0,452,351,34.0,11.0,22,1.850941850941851,2.1462488129154798,1.103896103896104,1.25,2.3961888314389483
3065502.0,211,219,16.0,5.0,9,2.112112112112112,1.6057838660578387,1.2698412698412698,1.3888888888888888,2.3947669089106323
5836452.0,197,161,25.0,5.0,10,1.7747747747747746,2.039337474120083,1.7857142857142858,1.25,2.393566416677582
8725415.0,53,38,6.0,2.0,3,1.5915915915915917,2.324561403508772,1.4285714285714286,1.6666666666666665,2.39347077835304
6471240.0,121,128,13.0,1.0,5,2.18018018018018,1.5755208333333335,1.8571428571428572,0.5,2.387857960394777
8768108.0,181,151,12.0,7.0,9,1.8118118118118116,1.9977924944812362,0.9523809523809523,1.9444444444444444,2.3831652130758294
8271969.0,81,55,9.0,4.0,5,1.4594594594594594,2.4545454545454546,1.2857142857142858,2.0,2.382818147194024
233358.0,258,209,19.0,14.0,14,1.66023166023166,2.057416267942584,0.9693877551020409,2.5,2.3823065639387653
7671166.0,177,145,13.0,7.0,9,1.7717717717717718,2.03448275862069,1.0317460317460319,1.9444444444444444,2.3817360081808507
3429236.0,195,105,11.0,17.0,16,1.097972972972973,3.0952380952380953,0.4910714285714286,2.65625,2.379665154034018
3150720.0,369,321,25.0,14.0,18,1.8468468468468469,1.9158878504672898,0.9920634920634921,1.9444444444444444,2.3790683614253894
5436878.0,877,694,61.0,33.0,45,1.7557557557557555,2.1061479346781944,0.9682539682539684,1.8333333333333333,2.376466576516965
2083332.0,209,157,22.0,1.0,10,1.8828828828828827,2.218683651804671,1.5714285714285716,0.25,2.3755483306764784
8822715.0,316,235,38.0,8.0,17,1.674615792262851,2.2411347517730498,1.596638655462185,1.1764705882352942,2.372587311236078
5980316.0,128,110,17.0,1.0,6,1.9219219219219217,1.9393939393939394,2.023809523809524,0.41666666666666663,2.3724114088770474
2461129.0,11,4,1.0,1.0,2,0.4954954954954955,4.583333333333334,0.35714285714285715,1.25,2.367943980847207
6710850.0,391,328,20.0,14.0,19,1.8539592223802748,1.986788617886179,0.7518796992481203,1.8421052631578947,2.3665534023105765
2872225.0,105,69,9.0,3.0,6,1.5765765765765765,2.536231884057971,1.0714285714285714,1.25,2.365074342329053
4533682.0,203,122,16.0,12.0,14,1.3063063063063063,2.773224043715847,0.8163265306122449,2.142857142857143,2.364726509334345
8142091.0,27,32,2.0,0.0,1,2.4324324324324325,1.40625,1.4285714285714286,0.0,2.3646065169557455
36665.0,208,171,19.0,4.0,10,1.8738738738738738,2.02729044834308,1.3571428571428572,1.0,2.3644604648516956
3793950.0,50,40,3.0,4.0,3,1.5015015015015016,2.0833333333333335,0.7142857142857143,3.333333333333333,2.364028023214559
4365465.0,252,219,19.0,7.0,12,1.8918918918918919,1.917808219178082,1.130952380952381,1.4583333333333335,2.3636354521193805
8520931.0,35,19,0.0,4.0,3,1.051051051051051,3.0701754385964914,0.0,3.333333333333333,2.3632298423765166
2104430.0,541,444,45.0,16.0,27,1.8051384718051384,2.030780780780781,1.1904761904761905,1.4814814814814814,2.362018622732352
1556253.0,294,258,20.0,9.0,14,1.8918918918918919,1.8992248062015504,1.0204081632653061,1.6071428571428572,2.361313936964061
6544614.0,161,114,9.0,7.0,9,1.6116116116116115,2.353801169590643,0.7142857142857143,1.9444444444444444,2.3604518233095284
2979857.0,203,165,16.0,10.0,11,1.6625716625716624,2.0505050505050506,1.038961038961039,2.2727272727272725,2.360169024965659
87191.0,1059,907,84.0,33.0,52,1.8347193347193347,1.945975744211687,1.153846153846154,1.5865384615384615,2.3569621412524744
8146998.0,315,229,25.0,10.0,17,1.669316375198728,2.2925764192139737,1.050420168067227,1.4705882352941178,2.3560873064549424
387897.0,536,488,59.0,9.0,25,1.9315315315315316,1.8306010928961751,1.6857142857142857,0.8999999999999999,2.354740422190357
2635247.0,14,7,2.0,0.0,1,1.2612612612612613,3.3333333333333335,1.4285714285714286,0.0,2.354700924125889
3715690.0,319,257,33.0,16.0,18,1.5965965965965965,2.0687418936446176,1.3095238095238095,2.2222222222222223,2.3528523298589317
6511336.0,534,405,55.0,17.0,29,1.6589002795899348,2.197530864197531,1.354679802955665,1.4655172413793103,2.351038173868694
4739552.0,615,403,30.0,49.0,42,1.319176319176319,2.543424317617866,0.5102040816326531,2.916666666666667,2.3438331857680232
4164957.0,125,97,10.0,6.0,7,1.6087516087516087,2.1477663230240553,1.0204081632653061,2.142857142857143,2.3434743050876836
290051.0,960,779,90.0,31.0,50,1.7297297297297296,2.0539152759948656,1.2857142857142858,1.55,2.342914861386956
1612610.0,571,422,55.0,25.0,33,1.5588315588315589,2.255134281200632,1.1904761904761905,1.893939393939394,2.342631719073295
1614164.0,59,47,7.0,1.0,3,1.7717717717717718,2.0921985815602837,1.6666666666666667,0.8333333333333333,2.341500283966937
9398906.0,55,43,2.0,3.0,3,1.6516516516516515,2.1317829457364343,0.47619047619047616,2.5,2.3407491866998047
2209115.0,302,238,25.0,15.0,17,1.6004239533651299,2.11484593837535,1.050420168067227,2.2058823529411766,2.3371859136235016
2436251.0,666,490,55.0,24.0,37,1.6216216216216215,2.2653061224489797,1.0617760617760617,1.6216216216216217,2.335123170226356
4411231.0,324,228,19.0,20.0,20,1.4594594594594594,2.368421052631579,0.6785714285714286,2.5,2.334287730242554
4489722.0,458,335,46.0,16.0,26,1.586971586971587,2.2786069651741294,1.2637362637362637,1.5384615384615385,2.3331916613614716
7878982.0,58,54,4.0,3.0,3,1.7417417417417416,1.7901234567901236,0.9523809523809523,2.5,2.327692682998901
1958683.0,750,664,83.0,17.0,37,1.8261504747991233,1.8825301204819278,1.6023166023166024,1.1486486486486487,2.327406950976853
8372363.0,23,23,3.0,0.0,1,2.072072072072072,1.6666666666666667,2.142857142857143,0.0,2.3239428569021836
8127321.0,431,354,39.0,16.0,23,1.6882099490795144,2.029190207156309,1.2111801242236024,1.7391304347826086,2.320718271597873
3851476.0,215,168,26.0,7.0,12,1.6141141141141142,2.132936507936508,1.5476190476190474,1.4583333333333335,2.320240496958589
2658431.0,1015,820,95.0,20.0,51,1.7929694400282634,2.063008130081301,1.3305322128851542,0.9803921568627451,2.318841539353813
4160267.0,333,282,31.0,5.0,16,1.875,1.968085106382979,1.3839285714285714,0.78125,2.316138020067327
5553890.0,117,88,4.0,8.0,7,1.505791505791506,2.2159090909090913,0.40816326530612246,2.8571428571428568,2.315813661736323
8168383.0,80,72,9.0,2.0,4,1.8018018018018016,1.851851851851852,1.6071428571428572,1.25,2.3131205739901395
2810793.0,110,99,10.0,1.0,5,1.981981981981982,1.851851851851852,1.4285714285714286,0.5,2.3094466937384186
4002340.0,523,435,39.0,13.0,26,1.8121968121968122,2.0038314176245215,1.0714285714285714,1.25,2.3094294321745115
8059113.0,11,5,2.0,0.0,1,0.990990990990991,3.666666666666667,1.4285714285714286,0.0,2.3080511888366027
3682160.0,644,535,50.0,15.0,32,1.813063063063063,2.006230529595016,1.1160714285714286,1.171875,2.3065146079844734
7695666.0,400,294,32.0,16.0,23,1.5667841754798275,2.2675736961451247,0.9937888198757764,1.7391304347826086,2.306197001692371
1615977.0,119,128,7.0,2.0,5,2.144144144144144,1.5494791666666667,1.0,1.0,2.3061434944762436
5164844.0,433,308,40.0,18.0,26,1.5003465003465002,2.3430735930735933,1.098901098901099,1.7307692307692308,2.30501033446335
5038046.0,546,382,37.0,34.0,35,1.4054054054054053,2.3821989528795813,0.7551020408163266,2.4285714285714284,2.3045686997827026
7712494.0,36,26,3.0,1.0,2,1.6216216216216215,2.307692307692308,1.0714285714285714,1.25,2.303946827088482
2420760.0,469,370,48.0,16.0,26,1.6250866250866252,2.1126126126126126,1.3186813186813189,1.5384615384615385,2.2996715871891187
6669116.0,7,3,0.0,1.0,1,0.6306306306306306,3.8888888888888893,0.0,2.5,2.299592720350084
2980515.0,7,3,0.0,1.0,1,0.6306306306306306,3.8888888888888893,0.0,2.5,2.299592720350084
8059372.0,141,158,19.0,0.0,6,2.117117117117117,1.4873417721518987,2.261904761904762,0.0,2.2982246136328546
210328.0,924,619,86.0,41.0,59,1.4109024278515803,2.4878836833602587,1.0411622276029056,1.7372881355932204,2.2965115703225267
7570121.0,156,102,12.0,7.0,10,1.4054054054054053,2.549019607843137,0.8571428571428571,1.75,2.294468888726788
4739580.0,428,294,24.0,32.0,29,1.3296054675365019,2.4263038548752838,0.5911330049261084,2.7586206896551726,2.293866618754866
5490624.0,403,359,42.0,4.0,19,1.9108582266477,1.870937790157846,1.5789473684210529,0.5263157894736842,2.2932923870483046
1642738.0,730,540,59.0,24.0,41,1.6040430674577015,2.2530864197530867,1.0278745644599303,1.4634146341463414,2.293079437972766
6196280.0,269,190,10.0,22.0,18,1.3463463463463463,2.3596491228070176,0.39682539682539686,3.055555555555556,2.2920565941653024
8561342.0,156,121,14.0,11.0,10,1.4054054054054053,2.1487603305785123,1.0,2.75,2.2867786242770305
3737103.0,439,387,48.0,4.0,21,1.8833118833118832,1.8906115417743328,1.6326530612244898,0.47619047619047616,2.2833171914541635
391271.0,21,10,2.0,1.0,2,0.9459459459459459,3.5000000000000004,0.7142857142857143,1.25,2.2828893810660995
8142119.0,56,55,5.0,3.0,3,1.6816816816816818,1.6969696969696968,1.1904761904761905,2.5,2.2823288489487648
3218291.0,469,365,47.0,14.0,26,1.6250866250866252,2.141552511415525,1.2912087912087913,1.346153846153846,2.2820181095652288
7620283.0,231,202,20.0,3.0,11,1.8918918918918919,1.9059405940594059,1.2987012987012987,0.6818181818181818,2.278081068299501
2322998.0,265,257,24.0,3.0,12,1.9894894894894892,1.7185473411154344,1.4285714285714286,0.625,2.2779297313790137
7694588.0,155,118,18.0,5.0,9,1.5515515515515514,2.189265536723164,1.4285714285714286,1.3888888888888888,2.276117891842014
7671313.0,269,223,18.0,13.0,15,1.6156156156156156,2.0104633781763828,0.8571428571428571,2.166666666666667,2.2748250945032056
2707431.0,479,365,38.0,17.0,27,1.5982649315982649,2.1872146118721463,1.0052910052910053,1.5740740740740742,2.2746997357289795
5320118.0,425,298,43.0,19.0,27,1.4180847514180848,2.3769574944071588,1.1375661375661377,1.7592592592592593,2.272812783986439
6219968.0,30,20,1.0,2.0,2,1.3513513513513513,2.5,0.35714285714285715,2.5,2.2722522161512346
1634611.0,586,372,52.0,31.0,41,1.2876290925071412,2.6254480286738353,0.9059233449477352,1.8902439024390243,2.2718216596765255
7209964.0,356,332,27.0,8.0,17,1.886592474827769,1.78714859437751,1.134453781512605,1.1764705882352942,2.2711147441203714
5757408.0,95,68,11.0,4.0,6,1.4264264264264264,2.3284313725490198,1.3095238095238095,1.6666666666666665,2.269559209993168
7570072.0,63,60,10.0,0.0,3,1.8918918918918919,1.7500000000000002,2.380952380952381,0.0,2.2691336898910532
7907472.0,124,100,11.0,5.0,7,1.595881595881596,2.066666666666667,1.1224489795918366,1.7857142857142858,2.268756537400096
